TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Driver/Shooter,Spot-Up Shooter,Rebounder,Post Scorer,Not Scouted,Driver/Slasher
15:32,,Subbing out for Lawrence-Hogan Demovsky,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,38.0,51.0,,0,0,False,Hogan Demovsky,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Casey Schoenecker,Nathan Valentine,Nicholas Gouriotis",932,932.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0
15:32,,Subbing out for Lawrence-Nicholas Gouriotis,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,38.0,51.0,,0,0,False,Nicholas Gouriotis,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Casey Schoenecker,Nathan Valentine",932,932.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
15:32,,Subbing in for Lawrence-Cameron Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,38.0,51.0,,0,0,False,Cameron Nash,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Cameron Nash,Casey Schoenecker,Nathan Valentine",932,932.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0
15:32,,Subbing in for Lawrence-Nicolas Manzanera,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,38.0,51.0,,0,0,False,Nicolas Manzanera,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Cameron Nash,Casey Schoenecker,Nathan Valentine,Nicolas Manzanera",932,932.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
15:32,,Free Throw by Lawrence's Nathan Valentine,(51-39),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,51.0,39.0,39.0,51.0,Lawrence,1,0,True,Nathan Valentine,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Cameron Nash,Casey Schoenecker,Nathan Valentine,Nicolas Manzanera",932,930.0,2.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,1,0
15:30,,Subbing out for Lawrence-Nathan Valentine,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,51.0,,0,0,False,Nathan Valentine,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",930,930.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
15:30,,Subbing in for Lawrence-Caleb Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,51.0,,0,0,False,Caleb Nash,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Caleb Nash,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",930,909.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0
15:09,,Jumper by Wis.-Whitewater's Collin Madson,(54-39),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,54.0,39.0,39.0,54.0,Wis.-Whitewater,0,3,True,Collin Madson,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Caleb Nash,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",909,909.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0
15:09,,Assist by Wis.-Whitewater's Joey Berezowitz,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,54.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Caleb Nash,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",909,907.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,0
15:07,,Wis.-Whitewater takes a [full] time out.,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,54.0,,0,0,False,,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Caleb Nash,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",907,895.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0
14:55,,Layup MISSED by Lawrence's Caleb Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,54.0,Lawrence,0,0,False,Caleb Nash,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Caleb Nash,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",895,892.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0
14:52,,Defensive rebound by Wis.-Whitewater's Jake Quast,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,54.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Caleb Nash,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",892,883.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0
14:43,,Turnover by Wis.-Whitewater 's Rashad Rogers,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,54.0,,0,0,True,Rashad Rogers,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Caleb Nash,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",883,870.0,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0
14:30,,Jumper MISSED by Lawrence's Cameron Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,54.0,Lawrence,0,0,False,Cameron Nash,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Caleb Nash,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",870,867.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0
14:27,,Defensive rebound by Wis.-Whitewater's Jake Quast,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,54.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Caleb Nash,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",867,839.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0
13:59,,Jumper MISSED by Wis.-Whitewater's Kelton McEwen,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,54.0,Wis.-Whitewater,0,0,False,Kelton McEwen,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Caleb Nash,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",839,838.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0
13:58,,Offensive rebound by Wis.-Whitewater's Jake Quast,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,54.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Caleb Nash,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",838,838.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0
13:58,,Personal Foul on Lawrence's Cameron Nash (Jake Quast draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,54.0,Lawrence,0,0,False,Cameron Nash,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Caleb Nash,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",838,838.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,0
13:58,,Free Throw by Wis.-Whitewater's Jake Quast,(55-39),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,55.0,39.0,39.0,55.0,Wis.-Whitewater,0,1,True,Jake Quast,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Caleb Nash,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",838,838.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,1,0
13:58,,Subbing out for Lawrence-Caleb Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,55.0,,0,0,False,Caleb Nash,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",838,838.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
13:58,,Subbing out for Lawrence-Cameron Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,55.0,,0,0,False,Cameron Nash,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Casey Schoenecker,Nicolas Manzanera",838,838.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
13:58,,Subbing in for Lawrence-Jackson Weber,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,39.0,55.0,,0,0,False,Jackson Weber,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Casey Schoenecker,Jackson Weber,Nicolas Manzanera",838,838.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
13:58,,Subbing in for Lawrence-Damian Cejka,(61-46),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,61.0,46.0,46.0,61.0,,7,6,True,Damian Cejka,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Casey Schoenecker,Damian Cejka,Jackson Weber,Nicolas Manzanera",838,838.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
13:58,,Subbing in for Lawrence-Nicholas Gouriotis,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,61.0,,0,0,False,Nicholas Gouriotis,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Casey Schoenecker,Damian Cejka,Jackson Weber,Nicholas Gouriotis,Nicolas Manzanera",838,838.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0
13:58,,Free Throw by Wis.-Whitewater's Jake Quast,(56-39),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,56.0,39.0,39.0,56.0,Wis.-Whitewater,-7,-5,False,Jake Quast,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Casey Schoenecker,Damian Cejka,Jackson Weber,Nicholas Gouriotis,Nicolas Manzanera",838,819.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0
13:39,,Layup by Lawrence's Casey Schoenecker,(56-41),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,56.0,41.0,41.0,56.0,Lawrence,2,0,True,Casey Schoenecker,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Casey Schoenecker,Damian Cejka,Jackson Weber,Nicholas Gouriotis,Nicolas Manzanera",819,819.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0
13:39,,Personal Foul on Wis.-Whitewater's Rashad Rogers (Casey Schoenecker draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,41.0,56.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Casey Schoenecker,Damian Cejka,Jackson Weber,Nicholas Gouriotis,Nicolas Manzanera",819,819.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,2,0
13:39,,Subbing out for Lawrence-CJ Campbell,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,41.0,56.0,,0,0,False,CJ Campbell,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Casey Schoenecker,Damian Cejka,Jackson Weber,Nicholas Gouriotis,Nicolas Manzanera",819,819.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0
13:39,,Subbing in for Lawrence-Hogan Demovsky,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,41.0,56.0,,0,0,False,Hogan Demovsky,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nicolas Manzanera",819,819.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0
13:39,,Free Throw by Lawrence's Casey Schoenecker,(56-42),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,56.0,42.0,42.0,56.0,Lawrence,1,0,True,Casey Schoenecker,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nicolas Manzanera",819,802.0,17.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,2,0
13:22,,Jumper MISSED by Wis.-Whitewater's Joey Berezowitz,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,42.0,56.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nicolas Manzanera",802,797.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,2,0
13:17,,Defensive rebound by Lawrence's Casey Schoenecker,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,42.0,56.0,Lawrence,0,0,False,Casey Schoenecker,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nicolas Manzanera",797,796.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,2,0
13:16,,Subbing out for Lawrence-Damian Cejka,(88-58),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,88.0,58.0,58.0,88.0,,16,32,True,Damian Cejka,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Casey Schoenecker,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nicolas Manzanera",796,796.0,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0
13:16,,Subbing in for Lawrence-Nicholas Gouriotis,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,58.0,88.0,,0,0,False,Nicholas Gouriotis,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Casey Schoenecker,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nicolas Manzanera",796,796.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0
13:16,,Subbing in for Lawrence-Damian Cejka,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,58.0,88.0,,0,0,False,Damian Cejka,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nicolas Manzanera",796,796.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0
13:16,,Subbing out for Lawrence-Nicholas Gouriotis,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,58.0,88.0,,0,0,False,Nicholas Gouriotis,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",796,786.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
13:06,,Layup by Lawrence's Jackson Weber,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,58.0,88.0,Lawrence,0,0,False,Jackson Weber,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",786,776.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
12:56,,Personal Foul on Lawrence's Jackson Weber (Joey Berezowitz draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,58.0,88.0,Lawrence,0,0,False,Jackson Weber,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",776,776.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0
12:56,,Subbing out for Wis.-Whitewater-Rashad Rogers,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,58.0,88.0,,0,0,False,Rashad Rogers,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",776,776.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
12:56,,Subbing in for Wis.-Whitewater-Richie Warren,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,58.0,88.0,,0,0,False,Richie Warren,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Richie Warren","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",776,770.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
12:50,,Layup by Wis.-Whitewater's Collin Madson,(58-44),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,58.0,44.0,44.0,58.0,Wis.-Whitewater,-14,-30,False,Collin Madson,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Richie Warren","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",770,754.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
12:34,,Personal Foul on Wis.-Whitewater's Richie Warren (Casey Schoenecker draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,44.0,58.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Richie Warren","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",754,754.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0
12:34,,Free Throw MISSED by Lawrence's Casey Schoenecker,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,44.0,58.0,Lawrence,0,0,False,Casey Schoenecker,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Richie Warren","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",754,754.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0
12:34,,Lawrence gets a rebound from a dead ball.,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,44.0,58.0,,0,0,False,,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Richie Warren","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",754,754.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
12:34,,Free Throw MISSED by Lawrence's Casey Schoenecker,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,44.0,58.0,Lawrence,0,0,False,Casey Schoenecker,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Richie Warren","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",754,754.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0
12:34,,Defensive rebound by Wis.-Whitewater's Jake Quast,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,44.0,58.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Richie Warren","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",754,754.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0
12:34,,Subbing out for Wis.-Whitewater-Richie Warren,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,44.0,58.0,,0,0,False,Richie Warren,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",754,754.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
12:34,,Subbing in for Wis.-Whitewater-Brock Marino,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,44.0,58.0,,0,0,False,Brock Marino,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",754,733.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
12:13,,Jumper by Wis.-Whitewater's Jake Quast,(61-44),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,61.0,44.0,44.0,61.0,Wis.-Whitewater,0,3,True,Jake Quast,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",733,733.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0
12:13,,Assist by Wis.-Whitewater's Joey Berezowitz,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,44.0,61.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",733,703.0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0
11:43,,Layup MISSED by Lawrence's Casey Schoenecker,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,44.0,61.0,Lawrence,0,0,False,Casey Schoenecker,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",703,700.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
11:40,,Offensive rebound by Lawrence's Nicholas Gouriotis,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,44.0,61.0,Lawrence,0,0,False,Nicholas Gouriotis,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",700,700.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0
11:40,,2 Pointer by Lawrence's Nicholas Gouriotis,(61-46),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,61.0,46.0,46.0,61.0,Lawrence,2,0,True,Nicholas Gouriotis,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",700,700.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
11:40,,Lawrence takes a [full] time out.,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,61.0,,0,0,False,,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",700,700.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
11:40,,Subbing out for Lawrence-Casey Schoenecker,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,61.0,,0,0,False,Casey Schoenecker,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Damian Cejka,Hogan Demovsky,Jackson Weber,Nicolas Manzanera",700,700.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
11:40,,Subbing in for Lawrence-Nathan Valentine,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,61.0,,0,0,False,Nathan Valentine,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Damian Cejka,Hogan Demovsky,Jackson Weber,Nathan Valentine,Nicolas Manzanera",700,700.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0
11:40,,Subbing out for Wis.-Whitewater-Brock Marino,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,61.0,,0,0,False,Brock Marino,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Damian Cejka,Hogan Demovsky,Jackson Weber,Nathan Valentine,Nicolas Manzanera",700,700.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0
11:40,,Subbing in for Wis.-Whitewater-JR Lukenbill,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,61.0,,0,0,False,JR Lukenbill,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Damian Cejka,Hogan Demovsky,Jackson Weber,Nathan Valentine,Nicolas Manzanera",700,700.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0
11:40,,Subbing out for Lawrence-Jackson Weber,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,61.0,,0,0,False,Jackson Weber,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Damian Cejka,Hogan Demovsky,Nathan Valentine,Nicolas Manzanera",700,700.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0
11:40,,Subbing in for Lawrence-Nolan Koch,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,61.0,,0,0,False,Nolan Koch,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Damian Cejka,Hogan Demovsky,Nathan Valentine,Nicolas Manzanera,Nolan Koch",700,685.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0
