TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Driver/Shooter,Playmaker,Unclassified,Post Scorer,Rebounder,Not Scouted,Spot-Up Shooter
12:30,,Jumper by Simpson's Brogan Fuller,(53-70),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,70.0,53.0,53.0,70.0,Simpson,3,0,True,Brogan Fuller,"Austin Ambrose,Darius Chestnut,Joey Berezowitz,Kelton McEwen,Richie Warren","Bo Huston,Brogan Fuller,Caleb Dyvig,Marcus Haupert,Mateo Dzolota",750,750.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1
12:30,,Assist by Simpson's Caleb Dyvig,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,Simpson,0,0,False,Caleb Dyvig,"Austin Ambrose,Darius Chestnut,Joey Berezowitz,Kelton McEwen,Richie Warren","Bo Huston,Brogan Fuller,Caleb Dyvig,Marcus Haupert,Mateo Dzolota",750,729.0,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2,1
12:09,,Turnover by Wis.-Whitewater 's Richie Warren,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,,0,0,True,Richie Warren,"Austin Ambrose,Darius Chestnut,Joey Berezowitz,Kelton McEwen,Richie Warren","Bo Huston,Brogan Fuller,Caleb Dyvig,Marcus Haupert,Mateo Dzolota",729,728.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,2,1
12:08,,Subbing out for Wis.-Whitewater-Austin Ambrose,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,,0,0,False,Austin Ambrose,"Darius Chestnut,Joey Berezowitz,Kelton McEwen,Richie Warren","Bo Huston,Brogan Fuller,Caleb Dyvig,Marcus Haupert,Mateo Dzolota",728,728.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1
12:08,,Subbing out for Wis.-Whitewater-Richie Warren,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,,0,0,False,Richie Warren,"Darius Chestnut,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Caleb Dyvig,Marcus Haupert,Mateo Dzolota",728,728.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1
12:08,,Subbing in for Wis.-Whitewater-JR Lukenbill,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,,0,0,False,JR Lukenbill,"Darius Chestnut,JR Lukenbill,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Caleb Dyvig,Marcus Haupert,Mateo Dzolota",728,728.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1
12:08,,Subbing in for Wis.-Whitewater-Jake Quast,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,,0,0,False,Jake Quast,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Caleb Dyvig,Marcus Haupert,Mateo Dzolota",728,728.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1
12:08,,Subbing out for Simpson-Mateo Dzolota,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,,0,0,False,Mateo Dzolota,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Caleb Dyvig,Marcus Haupert",728,728.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1
12:08,,Subbing out for Simpson-Caleb Dyvig,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,,0,0,False,Caleb Dyvig,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Marcus Haupert",728,728.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1
12:08,,Subbing out for Simpson-Brogan Fuller,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,,0,0,False,Brogan Fuller,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Marcus Haupert",728,728.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
12:08,,Subbing in for Simpson-Jachin Mertes,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,,0,0,False,Jachin Mertes,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Marcus Haupert",728,728.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
12:08,,Subbing in for Simpson-Spencer Holley,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,,0,0,False,Spencer Holley,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Marcus Haupert,Spencer Holley",728,728.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
12:08,,Subbing in for Simpson-Levi Gurwell,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,,0,0,False,Levi Gurwell,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",728,718.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1
11:58,,Turnover by Wis.-Whitewater 's Wis.-Whitewater,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,,0,0,True,,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",718,718.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,1
11:58,,Turnover by Simpson 's Simpson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,,0,0,True,,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",718,718.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,1
11:58,,Turnover by Simpson 's Levi Gurwell,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,,0,0,True,Levi Gurwell,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",718,713.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,1
11:53,,2 Pointer MISSED by Wis.-Whitewater's Jake Quast,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,70.0,Wis.-Whitewater,0,0,False,Jake Quast,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",713,713.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1
11:53,,2 Pointer by Wis.-Whitewater's Wis.-Whitewater,(53-72),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,72.0,53.0,53.0,72.0,Wis.-Whitewater,0,2,True,,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",713,709.0,4.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1
11:49,,Defensive rebound by Simpson's Jachin Mertes,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,72.0,Simpson,0,0,False,Jachin Mertes,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",709,697.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,1
11:37,,Turnover by Simpson 's Spencer Holley,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,72.0,,0,0,True,Spencer Holley,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",697,697.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,1
11:37,,Steal by Wis.-Whitewater's JR Lukenbill,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,72.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",697,694.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,0,1
11:34,,Turnover by Wis.-Whitewater 's Darius Chestnut,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,72.0,,0,0,True,Darius Chestnut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",694,694.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,1
11:34,,Steal by Simpson's Marcus Haupert,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,53.0,72.0,Simpson,0,0,False,Marcus Haupert,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",694,689.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,0,1
11:29,,2 Pointer by Simpson's Bo Huston,(55-70),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,70.0,55.0,55.0,70.0,Simpson,2,-2,True,Bo Huston,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",689,675.0,14.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1
11:15,,Jumper by Wis.-Whitewater's JR Lukenbill,(55-73),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,73.0,55.0,55.0,73.0,Wis.-Whitewater,0,3,True,JR Lukenbill,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",675,675.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1
11:15,,Assist by Wis.-Whitewater's Kelton McEwen,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,73.0,Wis.-Whitewater,0,0,False,Kelton McEwen,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",675,656.0,19.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0,1
10:56,,Turnover by Simpson 's Spencer Holley,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,73.0,,0,0,True,Spencer Holley,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",656,656.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,1
10:56,,Steal by Wis.-Whitewater's Darius Chestnut,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,73.0,Wis.-Whitewater,0,0,False,Darius Chestnut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",656,653.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,0,1
10:53,,2 Pointer by Wis.-Whitewater's Darius Chestnut,(55-75),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,75.0,55.0,55.0,75.0,Wis.-Whitewater,0,2,True,Darius Chestnut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",653,638.0,15.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1
10:38,,Jumper MISSED by Simpson's Bo Huston,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,Simpson,0,0,False,Bo Huston,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",638,636.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1
10:36,,Offensive rebound by Simpson's Jachin Mertes,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,Simpson,0,0,False,Jachin Mertes,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",636,635.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,0,1
10:35,,Layup MISSED by Simpson's Jachin Mertes,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,Simpson,0,0,False,Jachin Mertes,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",635,633.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1
10:33,,Defensive rebound by Wis.-Whitewater's JR Lukenbill,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",633,623.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,1
10:23,,Turnover by Wis.-Whitewater 's Darius Chestnut,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,,0,0,True,Darius Chestnut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",623,623.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,1
10:23,,Commercial time out.,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,,0,0,False,,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",623,623.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1
10:23,,Subbing out for Simpson-Bo Huston,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,,0,0,False,Bo Huston,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Jachin Mertes,Levi Gurwell,Marcus Haupert,Spencer Holley",623,623.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0
10:23,,Subbing out for Simpson-Spencer Holley,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,,0,0,False,Spencer Holley,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Jachin Mertes,Levi Gurwell,Marcus Haupert",623,623.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0
10:23,,Subbing in for Simpson-Seth Gipple,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,,0,0,False,Seth Gipple,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Jachin Mertes,Levi Gurwell,Marcus Haupert,Seth Gipple",623,623.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0
10:23,,Subbing in for Simpson-Cam Henderson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,,0,0,False,Cam Henderson,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cam Henderson,Jachin Mertes,Levi Gurwell,Marcus Haupert,Seth Gipple",623,623.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0
10:23,,Subbing in for Simpson-Caleb Dyvig,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,,0,0,False,Caleb Dyvig,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell,Marcus Haupert,Seth Gipple",623,623.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,0
10:23,,Subbing out for Simpson-Marcus Haupert,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,,0,0,False,Marcus Haupert,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell,Seth Gipple",623,607.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0
10:07,,Turnover by Simpson 's Cam Henderson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,,0,0,True,Cam Henderson,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell,Seth Gipple",607,607.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,0
10:07,,Steal by Wis.-Whitewater's Kelton McEwen,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,Wis.-Whitewater,0,0,False,Kelton McEwen,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell,Seth Gipple",607,604.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2,0
10:04,,Foul on Simpson'sCam Henderson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,Simpson,0,0,False,Cam Henderson,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell,Seth Gipple",604,604.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0
10:04,,Personal Foul on Simpson's Caleb Dyvig (Darius Chestnut draws the foul),,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,75.0,Simpson,0,0,False,Caleb Dyvig,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell,Seth Gipple",604,604.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0
10:04,,Free Throw by Wis.-Whitewater's Darius Chestnut,(55-76),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,76.0,55.0,55.0,76.0,Wis.-Whitewater,0,1,True,Darius Chestnut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell,Seth Gipple",604,604.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0
10:04,,Free Throw MISSED by Wis.-Whitewater's Darius Chestnut,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,76.0,Wis.-Whitewater,0,0,False,Darius Chestnut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell,Seth Gipple",604,601.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0
10:01,,Offensive rebound by Wis.-Whitewater's Kelton McEwen,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,76.0,Wis.-Whitewater,0,0,False,Kelton McEwen,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell,Seth Gipple",601,597.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0
09:57,,Personal Foul on Simpson's Seth Gipple (Jake Quast draws the foul),,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,76.0,Simpson,0,0,False,Seth Gipple,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell,Seth Gipple",597,597.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0
09:57,,Free Throw MISSED by Wis.-Whitewater's Jake Quast,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,76.0,Wis.-Whitewater,0,0,False,Jake Quast,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell,Seth Gipple",597,597.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0
09:57,,Wis.-Whitewater gets a rebound from a dead ball.,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,76.0,,0,0,False,,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell,Seth Gipple",597,597.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0
09:57,,Subbing out for Simpson-Seth Gipple,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,76.0,,0,0,False,Seth Gipple,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell",597,597.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
09:57,,Subbing in for Simpson-Brogan Fuller,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,76.0,,0,0,False,Brogan Fuller,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Brogan Fuller,Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell",597,597.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0
09:57,,Free Throw by Wis.-Whitewater's Jake Quast,(55-77),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,77.0,55.0,55.0,77.0,Wis.-Whitewater,0,1,True,Jake Quast,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Brogan Fuller,Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell",597,582.0,15.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,1,0
09:42,,Foul on Wis.-Whitewater'sDarius Chestnut,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,77.0,Wis.-Whitewater,0,0,False,Darius Chestnut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Brogan Fuller,Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell",582,580.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1,0
09:40,,Personal Foul on Wis.-Whitewater's Darius Chestnut (Jachin Mertes draws the foul),,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,77.0,Wis.-Whitewater,0,0,False,Darius Chestnut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Brogan Fuller,Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell",580,580.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1,0
09:40,,Free Throw MISSED by Simpson's Jachin Mertes,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,77.0,Simpson,0,0,False,Jachin Mertes,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Brogan Fuller,Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell",580,580.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,1,0
09:40,,Simpson gets a rebound from a dead ball.,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,77.0,,0,0,False,,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Brogan Fuller,Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell",580,580.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0
09:40,,Subbing out for Wis.-Whitewater-Darius Chestnut,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,77.0,,0,0,False,Darius Chestnut,"JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Brogan Fuller,Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell",580,580.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0
09:40,,Subbing in for Wis.-Whitewater-Collin Madson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,77.0,,0,0,False,Collin Madson,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Brogan Fuller,Caleb Dyvig,Cam Henderson,Jachin Mertes,Levi Gurwell",580,580.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0
09:40,,Subbing out for Simpson-Levi Gurwell,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,77.0,,0,0,False,Levi Gurwell,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Brogan Fuller,Caleb Dyvig,Cam Henderson,Jachin Mertes",580,580.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0
