TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Driver/Slasher,Mid-Range Specialist,Driver/Shooter,Unclassified,Not Scouted,Post Scorer,Spot-Up Shooter
13:44,,Subbing out for Aurora-Zerrick Johnson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,,0,0,False,Zerrick Johnson,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan",824,824.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
13:44,,Subbing in for Aurora-Mekhi Doby,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,,0,0,False,Mekhi Doby,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby",824,824.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
13:44,,Subbing in for Aurora-Robert Hutson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,,0,0,False,Robert Hutson,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",824,818.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
13:38,,Turnover by Wis.-Whitewater 's Rashad Rogers,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,,0,0,True,Rashad Rogers,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",818,818.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
13:38,,Offensive foul by Wis.-Whitewater's Rashad Rogers,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,Wis.-Whitewater,0,0,True,Rashad Rogers,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",818,818.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0
13:38,,Offensive turnover by Wis.-Whitewater's Rashad Rogers,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,Wis.-Whitewater,0,0,True,Rashad Rogers,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",818,800.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
13:20,,Jumper MISSED by Aurora's Juan Madrigal,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,Aurora,0,0,False,Juan Madrigal,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",800,796.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
13:16,,Defensive rebound by Wis.-Whitewater's Richie Warren,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",796,787.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
13:07,,Jumper MISSED by Wis.-Whitewater's Luke Bara,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,Wis.-Whitewater,0,0,False,Luke Bara,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",787,787.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
13:07,,Block by Aurora's Larry Carthan,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,Aurora,0,0,False,Larry Carthan,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",787,779.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:59,,Offensive rebound by Wis.-Whitewater's Wis.-Whitewater,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,Wis.-Whitewater,0,0,False,,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",779,775.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
12:55,,Jumper MISSED by Wis.-Whitewater's Rashad Rogers,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",775,773.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:53,,Personal Foul on Aurora's Juan Madrigal (Luke Bara draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,Aurora,0,0,False,Juan Madrigal,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",773,773.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
12:53,,Subbing out for Wis.-Whitewater-Collin Madson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,,0,0,False,Collin Madson,"Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",773,773.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:53,,Subbing in for Wis.-Whitewater-Jake Quast,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,,0,0,False,Jake Quast,"Jake Quast,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",773,773.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:53,,Personal Foul on Aurora's Robert Hutson (Luke Bara draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,Aurora,0,0,False,Robert Hutson,"Jake Quast,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",773,772.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
12:52,,Wis.-Whitewater gets a rebound from a dead ball.,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,,0,0,False,,"Jake Quast,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",772,771.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:51,,Layup by Wis.-Whitewater's Jake Quast,(12-12),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,12.0,12.0,12.0,12.0,Wis.-Whitewater,0,2,True,Jake Quast,"Jake Quast,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",771,771.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:51,,Assist by Wis.-Whitewater's Joey Berezowitz,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,12.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"Jake Quast,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",771,752.0,19.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
12:32,,Slam Dunk by Aurora's Larry Carthan,(14-12),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,12.0,14.0,14.0,12.0,Aurora,2,0,True,Larry Carthan,"Jake Quast,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",752,752.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:32,,Assist by Aurora's Juan Madrigal,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,12.0,Aurora,0,0,False,Juan Madrigal,"Jake Quast,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",752,737.0,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
12:17,,Layup by Wis.-Whitewater's Richie Warren,(14-14),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,14.0,14.0,14.0,14.0,Wis.-Whitewater,0,2,True,Richie Warren,"Jake Quast,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",737,737.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:17,,Assist by Wis.-Whitewater's Luke Bara,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,Wis.-Whitewater,0,0,False,Luke Bara,"Jake Quast,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",737,718.0,19.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
11:58,,Turnover by Aurora 's Cullen Rauls,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,,0,0,True,Cullen Rauls,"Jake Quast,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",718,718.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
11:58,,Commercial time out.,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,,0,0,False,,"Jake Quast,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",718,718.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
11:58,,Subbing out for Wis.-Whitewater-Luke Bara,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,,0,0,False,Luke Bara,"Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",718,718.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
11:58,,Subbing out for Wis.-Whitewater-Rashad Rogers,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,,0,0,False,Rashad Rogers,"Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",718,718.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
11:58,,Subbing in for Wis.-Whitewater-Darius Chestnut,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,,0,0,False,Darius Chestnut,"Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",718,718.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
11:58,,Subbing in for Wis.-Whitewater-Brock Marino,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,,0,0,False,Brock Marino,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Mekhi Doby,Robert Hutson",718,718.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
11:58,,Subbing out for Aurora-Juan Madrigal,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,,0,0,False,Juan Madrigal,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Larry Carthan,Mekhi Doby,Robert Hutson",718,718.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
11:58,,Subbing out for Aurora-Robert Hutson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,,0,0,False,Robert Hutson,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Larry Carthan,Mekhi Doby",718,718.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
11:58,,Subbing in for Aurora-Jeffery Hillmer,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,,0,0,False,Jeffery Hillmer,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby",718,718.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0
11:58,,Subbing in for Aurora-Gevon Grant,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,,0,0,False,Gevon Grant,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Gevon Grant,Jeffery Hillmer,Larry Carthan,Mekhi Doby",718,695.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1
11:35,,Layup MISSED by Wis.-Whitewater's Richie Warren,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,Wis.-Whitewater,0,0,False,Richie Warren,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Gevon Grant,Jeffery Hillmer,Larry Carthan,Mekhi Doby",695,695.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1
11:35,,Block by Aurora's Larry Carthan,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,Aurora,0,0,False,Larry Carthan,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Gevon Grant,Jeffery Hillmer,Larry Carthan,Mekhi Doby",695,691.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1
11:31,,Defensive rebound by Aurora's Cullen Rauls,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,Aurora,0,0,False,Cullen Rauls,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Gevon Grant,Jeffery Hillmer,Larry Carthan,Mekhi Doby",691,680.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,1
11:20,,Layup MISSED by Aurora's Jeffery Hillmer,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,Aurora,0,0,False,Jeffery Hillmer,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Gevon Grant,Jeffery Hillmer,Larry Carthan,Mekhi Doby",680,680.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1
11:20,,Personal Foul on Aurora's Gevon Grant (Darius Chestnut draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,Aurora,0,0,False,Gevon Grant,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Gevon Grant,Jeffery Hillmer,Larry Carthan,Mekhi Doby",680,680.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,1
11:20,,Turnover by Aurora 's Gevon Grant,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,,0,0,True,Gevon Grant,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Gevon Grant,Jeffery Hillmer,Larry Carthan,Mekhi Doby",680,675.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,0,1
11:15,,Offensive rebound by Aurora's Aurora,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,14.0,Aurora,0,0,False,,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Gevon Grant,Jeffery Hillmer,Larry Carthan,Mekhi Doby",675,675.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,1
11:15,,Layup by Wis.-Whitewater's Jake Quast,(14-16),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,16.0,14.0,14.0,16.0,Wis.-Whitewater,0,2,True,Jake Quast,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Gevon Grant,Jeffery Hillmer,Larry Carthan,Mekhi Doby",675,667.0,8.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1
11:07,,Personal Foul on Aurora's Larry Carthan (Jake Quast draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,16.0,Aurora,0,0,False,Larry Carthan,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Gevon Grant,Jeffery Hillmer,Larry Carthan,Mekhi Doby",667,667.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,1
11:07,,Subbing out for Aurora-Gevon Grant,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,16.0,,0,0,False,Gevon Grant,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby",667,667.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0
11:07,,Subbing in for Aurora-Zerrick Johnson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,14.0,16.0,,0,0,False,Zerrick Johnson,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",667,667.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
11:07,,Free Throw by Wis.-Whitewater's Jake Quast,(14-17),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,17.0,14.0,14.0,17.0,Wis.-Whitewater,0,1,True,Jake Quast,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",667,665.0,2.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,1,1,1,0
11:05,,Layup by Aurora's Mekhi Doby,(16-17),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,17.0,16.0,16.0,17.0,Aurora,2,0,True,Mekhi Doby,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",665,635.0,30.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
10:35,,Layup MISSED by Wis.-Whitewater's Jake Quast,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,16.0,17.0,Wis.-Whitewater,0,0,False,Jake Quast,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",635,635.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
10:35,,Block by Aurora's Larry Carthan,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,16.0,17.0,Aurora,0,0,False,Larry Carthan,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",635,635.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
10:35,,Defensive rebound by Aurora's Larry Carthan,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,16.0,17.0,Aurora,0,0,False,Larry Carthan,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",635,618.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0
10:18,,Layup MISSED by Aurora's Jeffery Hillmer,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,16.0,17.0,Aurora,0,0,False,Jeffery Hillmer,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",618,609.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
10:09,,Offensive rebound by Aurora's Larry Carthan,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,16.0,17.0,Aurora,0,0,False,Larry Carthan,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",609,609.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1,0
10:09,,Personal Foul on Wis.-Whitewater's Jake Quast (Mekhi Doby draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,16.0,17.0,Wis.-Whitewater,0,0,False,Jake Quast,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",609,609.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,1,0
10:09,,Free Throw MISSED by Aurora's Mekhi Doby,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,16.0,17.0,Aurora,0,0,False,Mekhi Doby,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",609,609.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,1,0
10:09,,Aurora gets a rebound from a dead ball.,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,16.0,17.0,,0,0,False,,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",609,609.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
10:09,,Free Throw MISSED by Aurora's Mekhi Doby,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,16.0,17.0,Aurora,0,0,False,Mekhi Doby,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",609,609.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,1,0
10:09,,Defensive rebound by Wis.-Whitewater's Brock Marino,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,16.0,17.0,Wis.-Whitewater,0,0,False,Brock Marino,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",609,601.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0
10:01,,Jumper by Wis.-Whitewater's Richie Warren,(16-19),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,19.0,16.0,16.0,19.0,Wis.-Whitewater,0,2,True,Richie Warren,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",601,578.0,23.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
09:38,,Layup MISSED by Aurora's Zerrick Johnson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,16.0,19.0,Aurora,0,0,False,Zerrick Johnson,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",578,575.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
09:35,,Defensive rebound by Wis.-Whitewater's Brock Marino,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,16.0,19.0,Wis.-Whitewater,0,0,False,Brock Marino,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",575,568.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0
09:28,,Personal Foul on Aurora's Cullen Rauls (Joey Berezowitz draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,16.0,19.0,Aurora,0,0,False,Cullen Rauls,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",568,568.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,1,0
09:28,,Free Throw by Wis.-Whitewater's Joey Berezowitz,(16-20),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,20.0,16.0,16.0,20.0,Wis.-Whitewater,0,1,True,Joey Berezowitz,"Brock Marino,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Cullen Rauls,Jeffery Hillmer,Larry Carthan,Mekhi Doby,Zerrick Johnson",568,568.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,1,1,1,0
