TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Not Scouted
20:00,,Charles Gitonga vs Brock Marino (St. Thomas (TX) gains possession),(0-0),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,0.0,0.0,0.0,0.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1200,1174.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19:34,,2 Pointer by St. Thomas (TX)'s Corey Thompson,(0-2),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,0.0,2.0,2.0,0.0,,2,0,True,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1174,1162.0,12.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
19:22,,Turnover by Wis.-Whitewater 's Isaac Verges,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,2.0,0.0,,0,0,True,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1162,1162.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19:22,,Steal by St. Thomas (TX)'s Angel Johnson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,2.0,0.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1162,1156.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19:16,,Jumper MISSED by St. Thomas (TX)'s Nathan Kongolo,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,2.0,0.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1156,1154.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
19:14,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,2.0,0.0,Wis.-Whitewater,0,0,False,Collin Madson,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1154,1149.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
19:09,,Turnover by Wis.-Whitewater 's Isaac Verges,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,2.0,0.0,,0,0,True,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1149,1149.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19:09,,Steal by St. Thomas (TX)'s Nathan Kongolo,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,2.0,0.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1149,1145.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19:05,,Layup by St. Thomas (TX)'s Angel Johnson,(0-4),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,0.0,4.0,4.0,0.0,,2,0,True,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1145,1145.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
19:05,,Assist by St. Thomas (TX)'s Nathan Kongolo,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,4.0,0.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1145,1114.0,31.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18:34,,Layup MISSED by Wis.-Whitewater's Isaac Verges,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,4.0,0.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1114,1111.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18:31,,Defensive rebound by St. Thomas (TX)'s Nicholas Buffalo,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,4.0,0.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1111,1102.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18:22,,Layup MISSED by St. Thomas (TX)'s Corey Thompson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,4.0,0.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1102,1099.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18:19,,Offensive rebound by St. Thomas (TX)'s Corey Thompson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,4.0,0.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1099,1098.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18:18,,Turnover by St. Thomas (TX) 's Corey Thompson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,4.0,0.0,,0,0,True,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1098,1084.0,14.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18:04,,Layup by Wis.-Whitewater's Collin Madson,(2-4),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,2.0,4.0,4.0,2.0,Wis.-Whitewater,0,2,True,Collin Madson,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1084,1084.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
18:04,,Assist by Wis.-Whitewater's Luke Bara,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,4.0,2.0,Wis.-Whitewater,0,0,False,Luke Bara,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1084,1063.0,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17:43,,2 Pointer by St. Thomas (TX)'s Angel Johnson,(2-6),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,2.0,6.0,6.0,2.0,,2,0,True,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1063,1039.0,24.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
17:19,,Jumper by Wis.-Whitewater's JR Lukenbill,(5-6),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,5.0,6.0,6.0,5.0,Wis.-Whitewater,0,3,True,JR Lukenbill,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1039,1039.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1
17:19,,Assist by Wis.-Whitewater's Collin Madson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,6.0,5.0,Wis.-Whitewater,0,0,False,Collin Madson,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1039,1025.0,14.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17:05,,Personal Foul on Wis.-Whitewater's Luke Bara (Corey Thompson draws the foul),,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,6.0,5.0,Wis.-Whitewater,0,0,False,Luke Bara,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1025,1015.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16:55,,2 Pointer by St. Thomas (TX)'s Angel Johnson,(5-8),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,5.0,8.0,8.0,5.0,,2,0,True,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,1015,997.0,18.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
16:37,,Jumper MISSED by Wis.-Whitewater's Luke Bara,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,8.0,5.0,Wis.-Whitewater,0,0,False,Luke Bara,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,997,994.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
16:34,,Defensive rebound by St. Thomas (TX)'s Charles Gitonga,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,8.0,5.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,994,977.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16:17,,Layup MISSED by St. Thomas (TX)'s Nicholas Buffalo,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,8.0,5.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,977,975.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16:15,,Offensive rebound by St. Thomas (TX)'s Nicholas Buffalo,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,8.0,5.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,975,973.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16:13,,Layup MISSED by St. Thomas (TX)'s Nicholas Buffalo,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,8.0,5.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,973,971.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16:11,,Defensive rebound by Wis.-Whitewater's Brock Marino,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,8.0,5.0,Wis.-Whitewater,0,0,False,Brock Marino,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,971,962.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16:02,,Jumper by Wis.-Whitewater's Brock Marino,(8-8),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,8.0,8.0,8.0,8.0,Wis.-Whitewater,0,3,True,Brock Marino,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,962,962.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1
16:02,,Assist by Wis.-Whitewater's Isaac Verges,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,8.0,8.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,962,932.0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15:32,,Layup by St. Thomas (TX)'s Angel Johnson,(8-10),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,8.0,10.0,10.0,8.0,,2,0,True,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,932,913.0,19.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
15:13,,Personal Foul on St. Thomas (TX)'s Nicholas Buffalo (Luke Bara draws the foul),,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,8.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,913,913.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15:13,,Commercial time out.,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,8.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,913,904.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15:04,,Layup MISSED by Wis.-Whitewater's Brock Marino,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,8.0,Wis.-Whitewater,0,0,False,Brock Marino,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,904,901.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15:01,,Defensive rebound by St. Thomas (TX)'s Charles Gitonga,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,8.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,901,893.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14:53,,Jumper MISSED by St. Thomas (TX)'s Charles Gitonga,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,8.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,893,889.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
14:49,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,8.0,Wis.-Whitewater,0,0,False,Collin Madson,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,889,879.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14:39,,Jumper MISSED by Wis.-Whitewater's Isaac Verges,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,8.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,879,876.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
14:36,,Defensive rebound by St. Thomas (TX)'s Nicholas Buffalo,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,8.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,876,866.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14:26,,Turnover by St. Thomas (TX) 's Corey Thompson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,8.0,,0,0,True,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,866,866.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14:26,,Steal by Wis.-Whitewater's Collin Madson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,8.0,Wis.-Whitewater,0,0,False,Collin Madson,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,866,840.0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14:00,,Jumper by Wis.-Whitewater's JR Lukenbill,(11-10),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,11.0,10.0,10.0,11.0,Wis.-Whitewater,0,3,True,JR Lukenbill,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,840,840.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1
14:00,,Assist by Wis.-Whitewater's Luke Bara,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,11.0,Wis.-Whitewater,0,0,False,Luke Bara,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,840,823.0,17.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13:43,,Layup MISSED by St. Thomas (TX)'s Angel Johnson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,11.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,823,815.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13:35,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,11.0,Wis.-Whitewater,0,0,False,Collin Madson,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,815,814.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13:34,,Personal Foul on St. Thomas (TX)'s Charles Gitonga (Isaac Verges draws the foul),,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,11.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,814,814.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13:34,,Subbing out for St. Thomas (TX)-Corey Thompson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,11.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,814,814.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13:34,,Subbing out for St. Thomas (TX)-Nicholas Buffalo,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,11.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,814,814.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13:34,,Subbing in for St. Thomas (TX)-Reyce Allen,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,11.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,814,814.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13:34,,Subbing in for St. Thomas (TX)-Jaden Ross,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,11.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara",,814,814.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13:34,,Subbing out for Wis.-Whitewater-Isaac Verges,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,11.0,,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,JR Lukenbill,Luke Bara",,814,814.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13:34,,Subbing out for Wis.-Whitewater-Luke Bara,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,11.0,,0,0,False,Luke Bara,"Brock Marino,Collin Madson,JR Lukenbill",,814,814.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13:34,,Subbing in for Wis.-Whitewater-Darius Chestnut,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,11.0,,0,0,False,Darius Chestnut,"Brock Marino,Collin Madson,Darius Chestnut,JR Lukenbill",,814,814.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13:34,,Subbing in for Wis.-Whitewater-Joey Berezowitz,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,11.0,,0,0,False,Joey Berezowitz,"Brock Marino,Collin Madson,Darius Chestnut,JR Lukenbill,Joey Berezowitz",,814,809.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13:29,,Jumper MISSED by Wis.-Whitewater's JR Lukenbill,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,11.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Brock Marino,Collin Madson,Darius Chestnut,JR Lukenbill,Joey Berezowitz",,809,807.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
13:27,,St. Thomas (TX) gets a rebound from a dead ball.,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,10.0,11.0,,0,0,False,,"Brock Marino,Collin Madson,Darius Chestnut,JR Lukenbill,Joey Berezowitz",,807,800.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13:20,,Jumper by St. Thomas (TX)'s Nathan Kongolo,(11-13),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,11.0,13.0,13.0,11.0,,3,0,True,,"Brock Marino,Collin Madson,Darius Chestnut,JR Lukenbill,Joey Berezowitz",,800,800.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1
13:20,,Assist by St. Thomas (TX)'s Angel Johnson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,13.0,11.0,,0,0,False,,"Brock Marino,Collin Madson,Darius Chestnut,JR Lukenbill,Joey Berezowitz",,800,768.0,32.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12:48,,Jumper MISSED by Wis.-Whitewater's Darius Chestnut,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,13.0,11.0,Wis.-Whitewater,0,0,False,Darius Chestnut,"Brock Marino,Collin Madson,Darius Chestnut,JR Lukenbill,Joey Berezowitz",,768,764.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
12:44,,Wis.-Whitewater gets a rebound from a dead ball.,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,13.0,11.0,,0,0,False,,"Brock Marino,Collin Madson,Darius Chestnut,JR Lukenbill,Joey Berezowitz",,764,764.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12:44,,Subbing out for St. Thomas (TX)-Charles Gitonga,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,13.0,11.0,,0,0,False,,"Brock Marino,Collin Madson,Darius Chestnut,JR Lukenbill,Joey Berezowitz",,764,764.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12:44,,Subbing in for St. Thomas (TX)-Garrett Rodgers,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,13.0,11.0,,0,0,False,,"Brock Marino,Collin Madson,Darius Chestnut,JR Lukenbill,Joey Berezowitz",,764,764.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12:44,,Subbing out for Wis.-Whitewater-JR Lukenbill,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,13.0,11.0,,0,0,False,JR Lukenbill,"Brock Marino,Collin Madson,Darius Chestnut,Joey Berezowitz",,764,764.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12:44,,Subbing in for Wis.-Whitewater-Jake Quast,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,13.0,11.0,,0,0,False,Jake Quast,"Brock Marino,Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz",,764,764.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12:44,,Subbing out for Wis.-Whitewater-Brock Marino,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,13.0,11.0,,0,0,False,Brock Marino,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz",,764,764.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12:44,,Subbing in for Wis.-Whitewater-Richie Warren,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,13.0,11.0,,0,0,False,Richie Warren,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,764,759.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12:39,,Jumper by Wis.-Whitewater's Collin Madson,(14-13),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,14.0,13.0,13.0,14.0,Wis.-Whitewater,0,3,True,Collin Madson,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,759,759.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1
12:39,,Assist by Wis.-Whitewater's Richie Warren,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,13.0,14.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,759,739.0,20.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12:19,,Turnover by St. Thomas (TX) 's Reyce Allen,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,13.0,14.0,,0,0,True,,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,739,739.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12:19,,Steal by Wis.-Whitewater's Jake Quast,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,13.0,14.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,739,735.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12:15,,Layup by Wis.-Whitewater's Jake Quast,(16-13),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,16.0,13.0,13.0,16.0,Wis.-Whitewater,0,2,True,Jake Quast,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,735,717.0,18.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
11:57,,Layup by St. Thomas (TX)'s Garrett Rodgers,(16-15),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,16.0,15.0,15.0,16.0,,2,0,True,,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,717,701.0,16.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
11:41,,Jumper by Wis.-Whitewater's Richie Warren,(18-15),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,18.0,15.0,15.0,18.0,Wis.-Whitewater,0,2,True,Richie Warren,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,701,701.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
11:41,,Personal Foul on St. Thomas (TX)'s Jaden Ross (Richie Warren draws the foul),,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,15.0,18.0,,0,0,False,,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,701,701.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11:41,,Commercial time out.,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,15.0,18.0,,0,0,False,,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,701,701.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11:41,,Subbing out for St. Thomas (TX)-Nathan Kongolo,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,15.0,18.0,,0,0,False,,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,701,701.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11:41,,Subbing out for St. Thomas (TX)-Angel Johnson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,15.0,18.0,,0,0,False,,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,701,701.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11:41,,Subbing in for St. Thomas (TX)-Omar Gayle,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,15.0,18.0,,0,0,False,,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,701,701.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11:41,,Subbing in for St. Thomas (TX)-Tamarcus Butler,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,15.0,18.0,,0,0,False,,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,701,701.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11:41,,Free Throw MISSED by Wis.-Whitewater's Richie Warren,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,15.0,18.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,701,699.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11:39,,Offensive rebound by Wis.-Whitewater's Jake Quast,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,1,,,15.0,18.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren",,699,685.0,14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
