TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Post Scorer,Driver/Shooter,Driver/Slasher,Spot-Up Shooter,Unclassified,Mid-Range Specialist
07:31,,Subbing out for Elmhurst-Aidyn Boone,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,22.0,23.0,,0,0,False,Aidyn Boone,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",451,451.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
07:31,,Subbing in for Elmhurst-Jeffrey Williams,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,22.0,23.0,,0,0,False,Jeffrey Williams,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",451,451.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
07:31,,Free Throw by Wis.-Whitewater's Richie Warren,(22-24),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,24.0,22.0,22.0,24.0,Wis.-Whitewater,0,1,True,Richie Warren,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",451,451.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
07:31,,Free Throw by Wis.-Whitewater's Richie Warren,(22-25),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,25.0,22.0,22.0,25.0,Wis.-Whitewater,0,1,True,Richie Warren,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",451,433.0,18.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
07:13,,Layup by Elmhurst's Jeffrey Williams,(24-25),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,25.0,24.0,24.0,25.0,Elmhurst,2,0,True,Jeffrey Williams,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",433,433.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
07:13,,Assist by Elmhurst's Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,24.0,25.0,Elmhurst,0,0,False,Luke Smith,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",433,433.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
07:13,,Personal Foul on Wis.-Whitewater's JR Lukenbill (Jeffrey Williams draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,24.0,25.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",433,433.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
07:13,,Free Throw MISSED by Elmhurst's Jeffrey Williams,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,24.0,25.0,Elmhurst,0,0,False,Jeffrey Williams,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",433,431.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
07:11,,Defensive rebound by Wis.-Whitewater's Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,24.0,25.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",431,419.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
06:59,,Slam Dunk by Wis.-Whitewater's JR Lukenbill,(24-27),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,27.0,24.0,24.0,27.0,Wis.-Whitewater,0,2,True,JR Lukenbill,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",419,419.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
06:59,,Assist by Wis.-Whitewater's Luke Bara,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,24.0,27.0,Wis.-Whitewater,0,0,False,Luke Bara,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",419,391.0,28.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
06:31,,Layup MISSED by Elmhurst's Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,24.0,27.0,Elmhurst,0,0,False,Luke Smith,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",391,388.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
06:28,,Offensive rebound by Elmhurst's Dominic Trelenberg,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,24.0,27.0,Elmhurst,0,0,False,Dominic Trelenberg,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",388,388.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
06:28,,2 Pointer by Elmhurst's Dominic Trelenberg,(26-27),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,27.0,26.0,26.0,27.0,Elmhurst,2,0,True,Dominic Trelenberg,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",388,377.0,11.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
06:17,,Jumper by Wis.-Whitewater's Luke Bara,(26-30),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,30.0,26.0,26.0,30.0,Wis.-Whitewater,0,3,True,Luke Bara,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",377,360.0,17.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
06:00,,3 Pointer by Elmhurst's Dominic Trelenberg,(29-30),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,30.0,29.0,29.0,30.0,Elmhurst,3,0,True,Dominic Trelenberg,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",360,337.0,23.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
05:37,,Personal Foul on Elmhurst's Talen Pearson (Luke Bara draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,30.0,Elmhurst,0,0,False,Talen Pearson,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",337,337.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
05:37,,Free Throw by Wis.-Whitewater's Luke Bara,(29-31),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,31.0,29.0,29.0,31.0,Wis.-Whitewater,0,1,True,Luke Bara,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",337,337.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
05:37,,Subbing out for Wis.-Whitewater-Joey Berezowitz,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,31.0,,0,0,False,Joey Berezowitz,"Collin Madson,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",337,337.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
05:37,,Subbing in for Wis.-Whitewater-Isaac Verges,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,31.0,,0,0,False,Isaac Verges,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Luke Smith,Sebastian Blachut,Talen Pearson",337,337.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
05:37,,Subbing out for Elmhurst-Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,31.0,,0,0,False,Luke Smith,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Sebastian Blachut,Talen Pearson",337,337.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
05:37,,Subbing out for Elmhurst-Talen Pearson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,31.0,,0,0,False,Talen Pearson,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,Jeffrey Williams,Sebastian Blachut",337,337.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
05:37,,Subbing in for Elmhurst-EJ Marshall,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,31.0,,0,0,False,EJ Marshall,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jeffrey Williams,Sebastian Blachut",337,337.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
05:37,,Subbing in for Elmhurst-Jack Cherry,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,31.0,,0,0,False,Jack Cherry,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",337,337.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1
05:37,,Free Throw by Wis.-Whitewater's Luke Bara,(29-32),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,32.0,29.0,29.0,32.0,Wis.-Whitewater,0,1,True,Luke Bara,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",337,317.0,20.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,1
05:17,,2 Pointer MISSED by Elmhurst's Dominic Trelenberg,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,32.0,Elmhurst,0,0,False,Dominic Trelenberg,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",317,314.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1
05:14,,Defensive rebound by Wis.-Whitewater's Luke Bara,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,32.0,Wis.-Whitewater,0,0,False,Luke Bara,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",314,307.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1
05:07,,Jumper MISSED by Wis.-Whitewater's Collin Madson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,32.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",307,303.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1
05:03,,Defensive rebound by Elmhurst's Jeffrey Williams,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,32.0,Elmhurst,0,0,False,Jeffrey Williams,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",303,293.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1
04:53,,Jumper MISSED by Elmhurst's Jeffrey Williams,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,32.0,Elmhurst,0,0,False,Jeffrey Williams,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",293,291.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1
04:51,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,32.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",291,280.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1
04:40,,Turnover by Wis.-Whitewater 's Isaac Verges,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,32.0,,0,0,True,Isaac Verges,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",280,280.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,1
04:40,,Steal by Elmhurst's Jeffrey Williams,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,29.0,32.0,Elmhurst,0,0,False,Jeffrey Williams,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",280,258.0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,1
04:18,,Jumper by Elmhurst's EJ Marshall,(32-32),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,32.0,32.0,32.0,32.0,Elmhurst,3,0,True,EJ Marshall,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",258,258.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1
04:18,,Assist by Elmhurst's Dominic Trelenberg,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,32.0,32.0,Elmhurst,0,0,False,Dominic Trelenberg,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",258,241.0,17.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,1
04:01,,Jumper MISSED by Wis.-Whitewater's Luke Bara,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,32.0,32.0,Wis.-Whitewater,0,0,False,Luke Bara,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",241,238.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1
03:58,,Defensive rebound by Elmhurst's Jack Cherry,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,32.0,32.0,Elmhurst,0,0,False,Jack Cherry,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",238,216.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1
03:36,,Layup by Elmhurst's Dominic Trelenberg,(34-32),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,32.0,34.0,34.0,32.0,Elmhurst,2,0,True,Dominic Trelenberg,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",216,216.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1
03:36,,Assist by Elmhurst's Jack Cherry,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,34.0,32.0,Elmhurst,0,0,False,Jack Cherry,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",216,199.0,17.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,1
03:19,,2 Pointer by Wis.-Whitewater's Richie Warren,(34-34),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,34.0,34.0,34.0,34.0,Wis.-Whitewater,0,2,True,Richie Warren,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",199,194.0,5.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1
03:14,,Elmhurst takes a [short] time out.,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,34.0,34.0,,0,0,False,,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",194,194.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1
03:14,,Subbing out for Wis.-Whitewater-Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,34.0,34.0,,0,0,False,Richie Warren,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",194,194.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1
03:14,,Subbing in for Wis.-Whitewater-Jake Quast,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,34.0,34.0,,0,0,False,Jake Quast,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",194,185.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1
03:05,,Layup MISSED by Elmhurst's Dominic Trelenberg,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,34.0,34.0,Elmhurst,0,0,False,Dominic Trelenberg,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",185,181.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1
03:01,,Defensive rebound by Wis.-Whitewater's Isaac Verges,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,34.0,34.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",181,164.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1
02:44,,Jumper by Wis.-Whitewater's Luke Bara,(34-37),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,37.0,34.0,34.0,37.0,Wis.-Whitewater,0,3,True,Luke Bara,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",164,164.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1
02:44,,Assist by Wis.-Whitewater's Isaac Verges,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,34.0,37.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",164,143.0,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,1
02:23,,Layup MISSED by Elmhurst's Dominic Trelenberg,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,34.0,37.0,Elmhurst,0,0,False,Dominic Trelenberg,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",143,143.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1
02:23,,Block by Wis.-Whitewater's JR Lukenbill,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,34.0,37.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",143,140.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1
02:20,,Offensive rebound by Elmhurst's Jeffrey Williams,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,34.0,37.0,Elmhurst,0,0,False,Jeffrey Williams,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",140,128.0,12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1
02:08,,Personal Foul on Wis.-Whitewater's Collin Madson (Dominic Trelenberg draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,34.0,37.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",128,128.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,1
02:08,,Free Throw by Elmhurst's Dominic Trelenberg,(35-37),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,37.0,35.0,35.0,37.0,Elmhurst,1,0,True,Dominic Trelenberg,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Jeffrey Williams,Sebastian Blachut",128,128.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,1
02:08,,Subbing out for Elmhurst-Jeffrey Williams,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,35.0,37.0,,0,0,False,Jeffrey Williams,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Sebastian Blachut",128,128.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
02:08,,Subbing in for Elmhurst-Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,35.0,37.0,,0,0,False,Luke Smith,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",128,128.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1
02:08,,Free Throw by Elmhurst's Dominic Trelenberg,(36-37),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,37.0,36.0,36.0,37.0,Elmhurst,1,0,True,Dominic Trelenberg,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",128,114.0,14.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,0,0,1
01:54,,Layup by Wis.-Whitewater's JR Lukenbill,(36-39),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,39.0,36.0,36.0,39.0,Wis.-Whitewater,0,2,True,JR Lukenbill,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",114,114.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1
01:54,,Assist by Wis.-Whitewater's Isaac Verges,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,36.0,39.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",114,114.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,1
01:54,,Personal Foul on Elmhurst's Luke Smith (JR Lukenbill draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,36.0,39.0,Elmhurst,0,0,False,Luke Smith,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",114,114.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,1
01:54,,Free Throw by Wis.-Whitewater's JR Lukenbill,(36-40),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,40.0,36.0,36.0,40.0,Wis.-Whitewater,0,1,True,JR Lukenbill,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",114,99.0,15.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,0,0,1
