Half,Play_Result,Play_Player,Team,Date,Opponent,Points,Field_Goals_Made,Field_Goals_Missed,3P_Field_Goals_Made,3P_Field_Goals_Missed,FT_Made,FT_Missed,Rebound_Off,Rebound_Def,Rebound_Total,Assists,Turnovers
2,GOOD 3PTR,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,3,1,0,1,0,0,0,0,0,0,0,0
2,MISS 3PTR,"BIEWEN,ADAM",OPP,11/10/23,Gust.,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND DEF,"CAPSTRAN,CARTER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,GOOD LAYUP,"KELLEY,JAMES",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,ASSIST ,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,1,0
2,GOOD JUMPER,"BIEWEN,ADAM",OPP,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,ASSIST ,"SWANSON,SPENCER",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,1,0
2,MISS 3PTR,"KELLEY,JAMES",UWW,11/10/23,Gust.,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND OFF,TEAM,UWW,11/10/23,Gust.,0,0,0,0,0,0,0,1,0,1,0,0
2,SUB OUT,"KELLEY,JAMES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"BARNSTABLE,DELVIN",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"WIEKER,EVAN",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"KOCH,CARSON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD JUMPER,"CHISLOM,TREVON",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,MISS 3PTR,"BIEWEN,ADAM",OPP,11/10/23,Gust.,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND OFF,TEAM,OPP,11/10/23,Gust.,0,0,0,0,0,0,0,1,0,1,0,0
2,GOOD LAYUP,"SWANSON,SPENCER",OPP,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"CHISLOM,TREVON",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"KIENITZ,BRADY",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"ANDERSON,JONAH",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS FT,"SWANSON,SPENCER",OPP,11/10/23,Gust.,0,0,0,0,0,0,1,0,0,0,0,0
2,REBOUND DEF,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,MISS LAYUP,"CHISLOM,TREVON",UWW,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"SWANSON,SPENCER",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,GOOD JUMPER,"SWANSON,SPENCER",OPP,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"SWANSON,SPENCER",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"BARKER,JAMEER",UWW,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,SUB OUT,"OLSON,WYATT",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"KELLEN,DAWSON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"BARKER,JAMEER",UWW,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,MISS LAYUP,"SWANSON,SPENCER",OPP,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,BLOCK ,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,REBOUND OFF,"KOCH,CARSON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,1,0,1,0,0
2,TURNOVER ,"KELLEN,DAWSON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,1
2,STEAL ,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,TURNOVER ,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,1
2,MISS 3PTR,"SWANSON,SPENCER",OPP,11/10/23,Gust.,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND DEF,"BARNSTABLE,DELVIN",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,FOUL ,"SWANSON,SPENCER",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,TIMEOUT MEDIA,TEAM,OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"CAPSTRAN,CARTER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"FISHER,DREW",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"SWANSON,SPENCER",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"MATTI,ISAAC",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS 3PTR,"CHISLOM,TREVON",UWW,11/10/23,Gust.,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND DEF,"ANDERSON,JONAH",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,SUB OUT,"CHISLOM,TREVON",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"KELLEY,JAMES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"KELLEN,DAWSON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"OLSON,WYATT",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS JUMPER,"OLSON,WYATT",OPP,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,BLOCK ,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,REBOUND OFF,"ANDERSON,JONAH",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,1,0,1,0,0
2,MISS 3PTR,"KOCH,CARSON",OPP,11/10/23,Gust.,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND OFF,"BIEWEN,ADAM",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,1,0,1,0,0
2,BLOCK ,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,TURNOVER ,TEAM,OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,1
2,MISS LAYUP,"BIEWEN,ADAM",OPP,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,BLOCK ,"KELLEY,JAMES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,REBOUND OFF,TEAM,OPP,11/10/23,Gust.,0,0,0,0,0,0,0,1,0,1,0,0
2,GOOD LAYUP,"BARNSTABLE,DELVIN",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,TURNOVER ,"ANDERSON,JONAH",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,1
2,STEAL ,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD JUMPER,"BARKER,JAMEER",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,TIMEOUT 30SEC,TEAM,OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"CAPSTRAN,CARTER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"BIEWEN,ADAM",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"WIEKER,EVAN",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,TURNOVER ,"ANDERSON,JONAH",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,1
2,MISS LAYUP,"CAPSTRAN,CARTER",UWW,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND OFF,"KELLEY,JAMES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,1,0,1,0,0
2,GOOD LAYUP,"KELLEY,JAMES",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"KOCH,CARSON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"KOCH,CARSON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"SWANSON,SPENCER",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"KELLEY,JAMES",UWW,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,FOUL ,"CAPSTRAN,CARTER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"ANDERSON,JONAH",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"KIENITZ,BRADY",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS JUMPER,"MATTI,ISAAC",OPP,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"KELLEY,JAMES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,GOOD JUMPER,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"FISHER,DREW",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"MATTI,ISAAC",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"BIEWEN,ADAM",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD LAYUP,"SWANSON,SPENCER",OPP,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,MISS LAYUP,"FISHER,DREW",UWW,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,TEAM,OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,MISS JUMPER,"KIENITZ,BRADY",OPP,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"KELLEY,JAMES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,GOOD JUMPER,"KELLEY,JAMES",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,GOOD JUMPER,"WIEKER,EVAN",OPP,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"CAPSTRAN,CARTER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"CHISLOM,TREVON",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,TIMEOUT 30SEC,TEAM,OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS JUMPER,"BARNSTABLE,DELVIN",UWW,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND OFF,TEAM,UWW,11/10/23,Gust.,0,0,0,0,0,0,0,1,0,1,0,0
2,FOUL ,"BIEWEN,ADAM",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,TURNOVER ,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,1
2,GOOD JUMPER,"SWANSON,SPENCER",OPP,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,GOOD JUMPER,"KELLEY,JAMES",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,ASSIST ,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,1,0
2,FOUL ,"BARNSTABLE,DELVIN",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"SWANSON,SPENCER",OPP,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,SUB OUT,"FISHER,DREW",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"SWANSON,SPENCER",OPP,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,FOUL ,"OLSON,WYATT",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS FT,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,0,0,0,0,0,0,1,0,0,0,0,0
2,REBOUND DEADB,TEAM,UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS FT,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,0,0,0,0,0,0,1,0,0,0,0,0
2,REBOUND DEADB,TEAM,UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,MISS 3PTR,"BIEWEN,ADAM",OPP,11/10/23,Gust.,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND DEF,"KELLEY,JAMES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,FOUL ,"WIEKER,EVAN",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,GOOD FT,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,SUB OUT,"KELLEY,JAMES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"CAPSTRAN,CARTER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"CAPSTRAN,CARTER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS FT,"OLSON,WYATT",OPP,11/10/23,Gust.,0,0,0,0,0,0,1,0,0,0,0,0
2,REBOUND DEADB,TEAM,OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"KIENITZ,BRADY",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"WIEKER,EVAN",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"ANDERSON,JONAH",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"KOCH,CARSON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"OLSON,WYATT",OPP,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,TIMEOUT TEAM,TEAM,OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS JUMPER,"SWANSON,SPENCER",OPP,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,BLOCK ,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,REBOUND OFF,TEAM,OPP,11/10/23,Gust.,0,0,0,0,0,0,0,1,0,1,0,0
2,GOOD LAYUP,"CHISLOM,TREVON",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"CHISLOM,TREVON",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"SWANSON,SPENCER",OPP,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,GOOD FT,"SWANSON,SPENCER",OPP,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,GOOD JUMPER,"CHISLOM,TREVON",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,MISS JUMPER,"OLSON,WYATT",OPP,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"CAPSTRAN,CARTER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,MISS JUMPER,"CAPSTRAN,CARTER",UWW,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND OFF,TEAM,UWW,11/10/23,Gust.,0,0,0,0,0,0,0,1,0,1,0,0
2,FOUL ,"KOCH,CARSON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"CHISLOM,TREVON",UWW,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,GOOD FT,"CHISLOM,TREVON",UWW,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,MISS JUMPER,"SWANSON,SPENCER",OPP,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,BLOCK ,"CHISLOM,TREVON",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"BARNSTABLE,DELVIN",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,GOOD LAYUP,"CHISLOM,TREVON",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,ASSIST ,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,1,0
2,MISS 3PTR,"SWANSON,SPENCER",OPP,11/10/23,Gust.,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND OFF,"BIEWEN,ADAM",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,1,0,1,0,0
2,MISS 3PTR,"ANDERSON,JONAH",OPP,11/10/23,Gust.,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND DEF,"CHISLOM,TREVON",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,GOOD 3PTR,"BARNSTABLE,DELVIN",UWW,11/10/23,Gust.,3,1,0,1,0,0,0,0,0,0,0,0
2,ASSIST ,"CHISLOM,TREVON",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,1,0
2,GOOD 3PTR,"ANDERSON,JONAH",OPP,11/10/23,Gust.,3,1,0,1,0,0,0,0,0,0,0,0
2,ASSIST ,"OLSON,WYATT",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,1,0
2,TIMEOUT TEAM,TEAM,OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"CHISLOM,TREVON",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"KELLEY,JAMES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS JUMPER,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND OFF,"BARNSTABLE,DELVIN",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,1,0,1,0,0
2,MISS LAYUP,"BARNSTABLE,DELVIN",UWW,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEADB,TEAM,UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD JUMPER,"BARKER,JAMEER",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,TURNOVER ,"KOCH,CARSON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,1
2,STEAL ,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD DUNK,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,ASSIST ,"KELLEY,JAMES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,1,0
2,MISS JUMPER,"ANDERSON,JONAH",OPP,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"CAPSTRAN,CARTER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,GOOD JUMPER,"BARNSTABLE,DELVIN",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,ASSIST ,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,1,0
2,MISS JUMPER,"KOCH,CARSON",OPP,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,BLOCK ,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"KELLEY,JAMES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,GOOD LAYUP,"BARNSTABLE,DELVIN",UWW,11/10/23,Gust.,2,1,0,0,0,0,0,0,0,0,0,0
2,ASSIST ,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,1,0
2,MISS JUMPER,"OLSON,WYATT",OPP,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"KELLEY,JAMES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,GOOD 3PTR,"KELLEY,JAMES",UWW,11/10/23,Gust.,3,1,0,1,0,0,0,0,0,0,0,0
2,ASSIST ,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,1,0
2,FOUL ,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"BARKER,JAMEER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"BARNSTABLE,MILES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"BARNSTABLE,DELVIN",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"CAPSTRAN,CARTER",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"KELLEY,JAMES",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"BEREZOWITZ,JOEY",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"VERGES,ISAAC",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"MCCRAY,CLIFF",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"QUAST,JAKE",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"PYTLESKI,WILL",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"KOCH,CARSON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"OLSON,WYATT",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"SWANSON,SPENCER",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"BIEWEN,ADAM",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"WIEKER,EVAN",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"DINGMANN,ASHTON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"KELLEN,DAWSON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"MATTI,ISAAC",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"ANDERSON,JONAH",OPP,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,MISS FT,"ANDERSON,JONAH",OPP,11/10/23,Gust.,0,0,0,0,0,0,1,0,0,0,0,0
2,REBOUND DEF,"VERGES,ISAAC",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,FOUL ,"KELLEN,DAWSON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS FT,"MCCRAY,CLIFF",UWW,11/10/23,Gust.,0,0,0,0,0,0,1,0,0,0,0,0
2,REBOUND DEADB,TEAM,UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"ANDERSON,JONAH",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"KIENITZ,BRADY",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"MCCRAY,CLIFF",UWW,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,MISS JUMPER,"WIEKER,EVAN",OPP,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"VERGES,ISAAC",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,MISS JUMPER,"BEREZOWITZ,JOEY",UWW,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"DINGMANN,ASHTON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,FOUL ,"PYTLESKI,WILL",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"WIEKER,EVAN",OPP,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,GOOD FT,"WIEKER,EVAN",OPP,11/10/23,Gust.,1,0,0,0,0,1,0,0,0,0,0,0
2,MISS JUMPER,"VERGES,ISAAC",UWW,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"DINGMANN,ASHTON",OPP,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
2,MISS LAYUP,"MATTI,ISAAC",OPP,11/10/23,Gust.,0,0,1,0,0,0,0,0,0,0,0,0
2,BLOCK ,"BEREZOWITZ,JOEY",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"PYTLESKI,WILL",UWW,11/10/23,Gust.,0,0,0,0,0,0,0,0,1,1,0,0
